"","L1B.r1","L1B.r2","L1B_benomyl.r1","L1B_benomyl.r2","L4C.r1","L4C.r2","L4C_benomyl.r1","L4C_benomyl.r2","U10D.r1","U10D.r2","U10D_benomyl.r1","U10D_benomyl.r2","U3B.r1","U3B.r2","U3B_benomyl.r1","U3B_benomyl.r2","U3E.r1","U3E.r2","U3E_benomyl.r1","U3E_benomyl.r2","U5C.r1","U5C.r2","U5C_benomyl.r1","U5C_benomyl.r2"
"CLUG_00011T0",18.2727238323859,14.8732480278017,7.59890101024109,9.26204109127857,21.9524924100208,26.9791933170139,9.19692495355381,8.70101694618542,17.7243247448875,21.8291636686375,10.156345147046,11.5022126995389,33.8890190047522,43.9850206203179,11.6858293053857,10.6691963007411,29.5963668521942,29.3560164804415,16.7564737566327,23.0442206128443,27.7160580769734,29.4810396124696,19.4323108212098,22.2457615771849
"CLUG_00012T0",5.79817519479686,2.39973941589868,1.50156970771942,1.80401056738995,14.9177787827424,11.0115891709304,1.5003319175774,2.81199396858375,5.91361231269766,9.19004351717533,2.19783891040972,1.82659229920901,13.2285824227261,11.6129198738574,5.02245037096896,3.44382181272107,15.3013945419911,11.2172072595781,0.87936543859125,1.30335642100523,9.52125105316801,9.1779033172538,1.19774658370359,1.17143701603425
"CLUG_00013T0",13.810737176971,10.5505203332583,71.9753116553711,67.036887429301,20.2620852759058,22.1746913601806,121.318116084997,106.685340095667,15.9727394064992,15.5152840339612,47.5874465963992,52.8112509534563,26.3303481363791,24.0864434009336,196.300475951174,161.9069313256,24.4753810833294,26.1508446899597,40.8654265867942,38.0450763669624,39.6441761548523,41.9163651800409,60.6705046188765,68.1413227882836
"CLUG_00014T0",18.9477083190612,13.6535646967386,6.01002158694887,6.71577929015185,14.7219572335732,17.7646897081177,7.85947539455587,13.1800328339201,18.2366271008525,15.3768203761589,5.32222474365175,5.75206441414116,23.2327966010422,22.2994541668995,10.8769620377888,25.0044719442026,19.9060977790643,20.41170251802,8.41210134859383,8.30561264697984,21.5352456493482,24.3141803538993,11.6725892578024,8.97313788064606
"CLUG_00015T0",1.2148717610279,1.13010022285299,5.9041492181998,4.76680238817094,0.81828716878786,0.823170297578528,4.16960369388428,14.5965773059563,1.18187252107152,0.832855178660761,2.61606034773176,4.15415348133003,0.675327885602362,0.884582087486503,15.1393085429004,22.0880970123411,0.550444350095988,0.637849941035336,2.88048258318838,3.05063374855401,0.440359900345415,0.9031059771428,4.53760614267878,5.60557772624558
"CLUG_00016T0",32.6559577270456,21.4099871602578,10.5274244482409,9.47935090190397,31.9146936834992,37.4483139462689,18.3150101795643,32.1661545105563,32.8568397933993,35.8772181445145,5.4635065010149,9.67137977243093,25.8092515984448,18.2527826076465,28.8530599695283,41.9324171008144,25.450832178227,26.1848699614181,7.53939300601179,9.0223040979176,16.5804847100523,19.4191285499384,10.4065143545275,9.66548095163748
"CLUG_00017T0",65.5739885566364,46.4154972341363,15.6050547375565,17.2560356435364,71.2997863397564,80.2318335725981,29.9147592808906,34.4950305239867,61.2521308457524,60.2967468626753,9.50358946265637,10.6063848655939,70.3302103878148,61.8042139709048,37.7187843445269,45.3203268181321,73.8196373138968,70.8428352605736,6.85306795252015,8.20990236362267,71.9960908253197,70.5436926720782,10.5082958884358,10.9176065347387
"CLUG_00018T0",2017.21346164886,1443.32818872663,203.868451589201,241.225270911973,2124.32737198629,2413.99180542136,198.966058802019,251.342850302406,2156.02574695894,1481.46109735975,270.19929144417,191.852423188806,2002.63886029321,1791.54004253681,80.9562976701247,99.1935150183005,1885.8904271653,1880.02545629279,192.16366265752,235.786269059155,2609.78538546837,2722.88295064841,45.076723897891,44.97320129758
"CLUG_00019T0",100.209586284847,121.700181228072,1490.53832914218,1614.90259199108,55.5245360275007,43.2211857127062,2095.17791757992,1879.2168776456,78.9902571177957,94.4521323535524,1214.03875133391,1182.41372747585,40.7402577187856,57.8184480629269,1375.79509681892,1307.24628462349,69.2391417391692,82.9205777290722,2508.66623141524,2103.0561627413,71.8688974140835,73.7174925707105,1612.30442208839,1587.67902252422
"CLUG_00020T0",16.0416068381442,13.0488434459128,15.449959892957,17.4047368610095,22.065723092113,27.4006313811924,19.5711915886825,29.2263906305599,14.5694903463642,23.2373584023095,15.8119321877035,28.7365953111255,27.651963559875,32.425291338706,11.4428379316195,21.4503314161479,35.9785660752749,40.0036312595562,22.4665095971534,25.3941178708102,28.8844621627267,33.6466243809453,22.8777009605855,24.8390441493612
"CLUG_00021T0",178.862531046181,155.431884472498,53.8004837350568,61.4404209284046,164.101783460396,176.121563097128,51.4566567306271,47.3866929925778,160.855357619188,161.098460153795,56.0536453431356,60.0933714357952,116.839275697408,142.889152315122,27.7970399094346,48.5789125567489,138.901837422713,173.067054966296,117.544567813122,89.1039301009639,126.353178826696,149.348565161056,47.299717187938,40.4764470101103
"CLUG_00022T0",151.983205749048,122.825099482661,90.5593373660767,104.932977006928,149.147058218382,144.048492852835,175.061267419895,236.535638216358,131.538869621593,130.068437077715,69.9341813365237,91.4989057125246,156.971025419468,154.109499847496,520.120321209578,472.808296873597,144.466819612012,155.418354571724,62.3073005379833,54.7771529266577,159.383999621546,153.59093091312,206.476098100909,221.825425851316
"CLUG_00023T0",1346.49979789812,1365.68492568477,2686.31912676645,2981.03966471912,872.986366442649,939.378249766685,3472.93051434379,3447.20316993794,1013.85041974496,904.72048889385,2420.61103807451,2622.19449300166,1543.80295911204,1504.48405124905,2819.49563079358,2883.37045010199,1168.54460623111,1224.67615503496,3659.52132460031,3722.17711468639,1474.41015256663,1616.90499203728,4602.44916796653,4694.81320061975
"CLUG_00024T0",151.067395766055,111.098282727804,191.626383596398,228.519883240794,134.409750041452,128.723355138404,136.189174140743,278.560517586568,116.132979619156,118.61053668783,82.9232749700803,116.959652581082,103.002714681719,95.7598668790548,493.017267114362,694.123484168192,112.114945370004,130.244926652329,73.4263801569262,58.0831560569445,98.5651635960586,109.702545841668,278.977813890271,263.613981233212
"CLUG_00025T0",20.6735995648601,17.1639902315099,19.7178719978456,21.865363495377,24.9219517926131,31.4601423772114,40.8901782552003,50.3171859142122,19.5717063038687,26.1066933520099,19.8324482374769,26.3907495057051,29.9757186437432,47.6395088463729,9.47575262757948,11.1704375255448,34.439039191105,38.4692518503354,35.8323004459591,38.9279378368952,37.5227315247911,41.0871417855663,74.47570710586,50.6821990621652
"CLUG_00026T0",7.45088559717161,7.07175902688529,5.22151945145628,6.39241291296956,9.72232236479939,13.4445255277832,5.10062419595217,12.1084536214909,8.3173374110802,10.6670324301078,5.62734616966197,8.34721068025765,10.9065029880155,17.3270595844353,2.34957002128914,4.45465852278129,12.3347642040878,13.7967482031258,11.9791724484766,10.2434954278289,14.5456958939931,15.8349634839867,20.0971209666395,14.3029531219832
"CLUG_00027T0",20.7241872140988,25.1694662318915,2.02219965501089,1.96465889251728,21.4181462012695,28.698256488691,3.47206904116744,2.64257293903286,45.5889147022694,49.4058140342566,1.79316906740294,1.81238034064379,9.52635104924317,14.1164358845341,7.93767348449686,6.6259437142267,28.0662769961262,60.6913077837032,0.557386921101515,0.919403180058917,26.4717233722993,27.6228102826796,1.06858502127913,2.04512954508433
"CLUG_00028T0",1.61347915818689,1.50292452517621,0.913222783239613,0.64161472346293,0.998589680231045,1.50823949813401,0,0,2.14626174482804,0.83120772701476,0.194799476938297,0.614788384446017,0.165768232626341,0.0963740244495637,1.03403590268074,1.36955432271608,0.184894338746082,0.391176938580755,0.116653170381532,0,0.437716077317484,0.583287213110658,0.0469346941025597,0.0453575711222239
"CLUG_00029T0",57.2293872390875,34.4515055614324,8.04510845338409,9.05177169530345,49.2141745961266,76.4673985019188,10.9012024945492,11.149283047921,70.7089155164189,49.6576324550208,13.2224906552914,9.77505731175925,52.7682139600289,41.2315207581571,21.2399257266115,15.7955289838276,51.605501864414,45.8958375200407,26.50669524979,24.8823793415688,57.8278210736048,47.7940174706431,9.07155101599211,8.00324751592548
"CLUG_00030T0",1072.64579260813,712.068236480251,621.292831735083,634.302942048202,851.845583498992,926.171703850512,869.768498252641,755.066072892834,855.371200917559,923.29012490125,854.685775831891,1191.45457762999,2124.59810584018,2734.37662448482,585.914545814921,471.890640082385,1717.09395703813,1947.36273971713,1275.74374395508,1498.87767105496,2208.30729005436,2256.48072991797,1868.33840804439,2126.749439027
"CLUG_00031T0",188.358583497872,194.114482351937,382.432917728995,376.009570143039,120.841840956942,192.77680905795,72.2575571974177,65.9070989174032,188.71401447001,172.702467287817,100.555392782383,94.9291653088823,173.755455704087,171.483276742788,35.4810799935058,552.579484202884,232.880169894968,249.731535529145,89.8200935433122,74.513834372307,327.737607137653,381.940671597813,42.112936554547,12.0530159343263
"CLUG_00032T0",84.2476354124406,89.8557146034824,40.4288243067612,41.8323842499519,59.0705194983808,87.1778800318666,15.9015018921858,20.6348360411934,106.218351095957,93.5596354350034,25.382377614919,23.6580631073915,68.7524897557885,74.4014752404756,4.46216004249789,52.2871672464812,104.415830054445,119.17642095568,9.12900780940442,9.50095188558432,92.6306431978283,138.592721044971,1.67941126906692,1.83028599214935
"CLUG_00033T0",19.4576005622307,15.2376612013172,26.6375884230226,24.0172573300576,19.4415139908166,24.8565232133751,2.86631601478486,5.49193661581371,26.666068574708,18.9692616807196,4.07005635631108,3.98747956523974,20.2708121167446,17.1321139232598,1.282892888389,49.5317792800968,25.4081688343912,28.2391281034264,5.08824004690736,2.68231995538691,19.2381811775356,19.8905746447983,0.818700678924223,1.14292143732042
"CLUG_00034T0",381.024672853899,275.044996628681,182.055682672208,175.269540016588,226.243082568549,312.917657091825,106.991150072107,149.048388976051,286.988584834095,190.308013297014,141.319805725618,115.969295632167,115.815545911339,84.9425920709554,203.830914759427,316.182445757851,167.7856997445,184.601196678586,87.4136917638005,71.6963403697975,257.850283730405,261.037539302601,42.3012231920341,46.0421438548176
"CLUG_00035T0",44.7372222080693,38.7029647880391,4.62052929869766,4.86752799265671,43.2981315271081,50.9958890973496,3.15843988683938,5.34398745370543,44.1392477045476,39.8073137362143,4.95323712128421,4.01800197897379,34.7776603311408,32.3596151023121,5.47591608876763,7.39598578831379,41.8001946325086,39.7442549991844,9.67224150552855,10.2194270638929,38.2656464400872,36.8397712179002,3.93971350941653,3.29520499735419
"CLUG_00036T0",13.2049547248302,9.58247229294602,2.23744073644734,2.12634386847845,15.8922494230982,19.5101741206395,2.26815936461148,3.15452104600127,13.7991955189847,13.749659056022,1.7007349535505,1.68128477867548,8.48325575224023,7.64074440093497,6.47464412656075,8.27761548395857,11.7124756518423,11.9655697138858,0.830795097344711,0.703123815190942,11.2008353540875,10.9837554394225,0.336764101445806,0.384966160337395
"CLUG_00037T0",41.5386367590486,33.5850491005355,3.60591768850396,5.97375191533342,47.4825874916584,52.0486719027931,4.88321605614756,5.5951399932156,47.4706886757653,45.9317341004402,6.51930199301457,4.04732438395705,37.0424817757974,32.761852993689,2.02543840655288,4.41382370021638,45.7392132639187,39.2821469437753,6.34970036115724,6.04117122746498,34.4444297808983,36.4986596570919,2.29185717748211,1.71781492132341
"CLUG_00038T0",32.8038317940863,20.0000373156171,4.47700930938808,4.53413412594109,24.2273393425069,22.3978803187727,4.75576958459632,6.68919178671008,45.8678742848507,31.4541906842287,7.40620653721505,5.50640433129235,34.406301185952,62.4591052171805,22.0556844900658,18.5860090647946,34.1942674284025,43.505314034026,6.06369900380853,6.61949449097399,14.826813686699,28.129813685928,4.21832048234795,4.56801935577929
"CLUG_00039T0",20.5626623680889,15.0481256620983,2.14486027199268,3.42940679199489,32.4704291815038,28.7509334213028,2.60466667046094,1.92653076353449,18.6311977481776,22.1745387866919,2.42990083980412,1.21992277652288,24.7070786574254,27.7547615118771,3.27958074803067,3.92673719157891,24.1799830900491,25.5753012930072,2.02992401919517,1.91372114638469,21.5511787446303,22.1863553620768,0.627095670618974,0.337668742885379
"CLUG_00040T0",11.7364155861563,7.65881150807869,5.765812890979,3.79218433729949,14.1547022353399,16.7905501929257,2.12270377125875,6.78152445856512,15.2872415309591,11.4851541162071,3.15036589419829,4.08539964402428,13.8725098970021,16.6359383009651,9.15904850673491,16.4929750653043,15.1361955792117,13.3211583774807,1.2436412037057,2.1400611777384,10.6809644849572,15.2717459614138,2.20792198303281,2.21701201560872
"CLUG_00041T0",25.9855170199822,21.8559863031204,8.4940856958777,5.52927084133638,34.089159352495,37.1970697344033,5.25823642386599,7.35430203265151,27.5348537187255,29.2320780989287,4.77448629355728,5.28145782550837,31.4347425149192,27.6062659481823,13.9680961501635,14.2374038585569,34.8907824797884,27.3561182572989,3.57520969420323,4.46313261076163,31.3056935141424,32.7735226899061,3.58857638674138,3.22694336407706
"CLUG_00042T0",28.5888147500999,20.6554496211487,16.5245311956377,13.3589670552634,41.0956119351029,40.2271247203445,13.3767279088334,17.5668113566442,24.9645708840502,34.913514017679,13.5892314105117,14.9645119745151,120.576597400021,176.629247625114,49.2834938383785,42.0047718328543,71.6632122635254,80.725705329364,22.0521216044787,37.563705757606,74.1873919092688,80.6814064366959,26.8134772126647,31.1997111559344
"CLUG_00043T0",14.0306176949765,13.685824640413,3.26323398089697,3.51139775126885,23.0794516173226,25.1725195030236,4.19496458868301,7.65278776070292,16.6872583577035,18.4858233508404,3.52792781000374,5.62563262938586,22.0513332368745,18.0408561219897,4.02614206498705,4.73310862722067,21.6656767947477,18.5699224105597,7.68032493488195,10.0771576558143,19.9260239533666,20.1614126716673,4.14018073674672,5.01351487980725
"CLUG_00044T0",15.3824317927695,18.6175763657812,2.08251973659364,2.08291602214555,31.5079734932559,28.6500494330373,3.04083813725958,5.12094723525343,19.8674750303039,28.7136356055564,2.66093446087207,2.52889268175476,26.7788457959061,29.329683078258,5.51345528837105,4.7997170252125,28.9787518552911,25.7005633556139,3.23028149461585,4.61902270002529,23.251368739983,23.9771500458217,1.67633439003898,1.54212647964818
"CLUG_00045T0",15.5129659616473,11.7787183965652,64.249571573985,74.6319084306964,34.1004354063005,28.1210988483133,55.1762611972589,72.4370201254572,27.6455296126266,30.4394931804594,83.2693450585146,121.248136929259,50.8374119852407,75.2754609175428,79.1333419299621,62.8206157362018,48.3439264533865,74.2806144264919,75.7827106963717,93.603747848422,36.5163911270565,43.7053024859027,51.642115285023,62.3537293188384
"CLUG_00046T0",13.006145983792,8.57349217330203,2.62351841776005,2.22508295640651,19.3760702794907,24.2124025212764,3.00013378955171,3.35089654497244,13.2214520845136,15.6702734204713,2.98625520108204,2.98679804142662,33.0587581542133,36.321572089987,5.28526074636106,5.09743180168144,22.1374434306423,23.2865857645372,4.40988611149342,7.51040709283546,21.9996137962226,23.5511871697853,3.4866040393993,3.57459392544173
"CLUG_00047T0",148.956283691577,106.951804596268,282.691992518555,307.652382591409,118.219152503764,191.747955439323,242.056071009828,322.067285314845,141.368071410382,96.5741320767251,272.539967080265,295.325481935983,152.437434569044,109.340960499311,258.243460679093,259.7209388426,97.61191093302,73.6072313544193,420.46805676982,452.929245821937,98.8208583466531,124.853227376224,387.670936586788,309.584917649215
"CLUG_00048T0",234.242116718939,222.48535266273,178.075517520176,180.584819882827,274.244055422274,313.128361076004,108.095380579946,145.876572284755,232.71554353967,231.636817570581,209.395758154032,175.811519408183,156.322636850969,133.154971608761,37.4360768105709,67.4859884226734,174.28363184495,215.950241489756,194.431759042986,152.029001391909,153.144276931239,157.590812644932,58.8271393023776,50.2102488159549
"CLUG_00049T0",130.320121176881,110.643337343217,32.492444420146,35.7353558429764,144.444187793202,167.44282045534,36.9567762573683,50.9572770770348,156.604412344998,146.372957974849,49.2010051303408,43.8670784908045,127.750949618734,113.090854525497,55.1099261189776,51.0460850886547,136.235870591457,130.122235914063,48.4308910515025,43.9036278228218,112.667979895969,130.705633329413,33.9319835361457,31.7652490641535
"CLUG_00050T0",31.7067653756907,32.7606599981467,11.5811014372156,9.83907494557168,44.2417019640232,48.4255891256005,10.5029616806181,16.3081338923133,40.6210114161493,37.3374537288527,10.9846444988291,9.84640496701104,49.6249919751044,40.1651917833733,27.4490609649464,33.2029550525243,42.0168387831163,37.7997635735844,10.9373139611298,13.7377303597687,39.207485255521,41.8812512959514,7.58918889464668,8.82136822150505
"CLUG_00051T0",49.5821907518078,51.2651362235075,1723.5098567375,1626.71139022221,49.978974287737,54.8089171875833,1915.35889205045,1731.39440806473,50.7279972028621,52.3774923329553,1399.84674640608,1468.85036462748,56.6162862154624,63.7697598220377,1953.83159859749,1974.02377442685,60.7935392746286,73.6675611446619,1176.1071906645,1120.25829968526,48.7308101437323,61.8378256758124,1263.75732143948,1177.73896481476
"CLUG_00052T0",26.7275823299616,23.9587715476426,9.27767932029878,9.20849855932109,42.8052982265464,40.4079446507829,10.1520457903539,12.2753498634869,27.2669139929877,34.9830598259602,10.0479282496107,7.28799650301646,35.8789582528091,40.5323945729415,13.742757751178,16.2185646928889,42.2259877896524,40.6670617567048,19.0738074367111,21.2623361963427,39.812817456059,39.7890190006619,25.9991614426333,21.9137023558414
"CLUG_00053T0",31.8407866928326,26.5109004952412,7.41616692430937,7.29617455624509,36.9616801538681,39.0339865256126,4.69552289811368,7.47916262000578,29.4047565223531,33.9072499968247,5.61651162369991,6.17780267142373,36.5914144213396,36.9207501645034,7.52056504700276,11.4143506355085,35.4215257874645,42.6767489447871,11.984474212343,13.2457036606167,34.7865462840215,35.7741583778135,13.8738254018053,12.6044767940283
"CLUG_00054T0",28.4616895365392,22.0154340881136,8.22585396453512,8.88259686370768,31.4332353486035,28.8981209473139,7.86760005020582,7.53633046809199,29.894051615727,31.3103885591176,8.18806014901736,5.60358303761494,39.8938517817116,37.1854512275189,7.33847874743033,11.8116149037334,38.471376432765,33.0958238276225,17.3389095344325,21.5675730740584,27.382200495307,32.4130679399685,21.3366793749208,21.8512621367349
"CLUG_00055T0",259.495571067695,206.466863826281,23.184298213041,23.9256029321324,177.506680500918,209.392161191122,20.509320289793,25.2982960922984,258.394753255701,227.069238603807,20.5893231887432,14.6379049827608,220.541668981662,204.912859354547,23.9089653389692,30.8879617095806,212.771096113287,206.374345058824,22.1077315413645,22.6649089298804,266.81754786396,315.263298863951,22.5625674132916,21.1745782392708
"CLUG_00056T0",13.1260623780518,9.92002167317214,6.6753719707234,6.2776127221603,16.6493077149794,18.4223648030633,10.7921353913047,12.4445715084965,14.9605699457464,14.7179501148585,5.94516800706834,6.34470271756542,10.9415708972972,9.22764151242192,29.0443526483981,21.8824876335343,15.1964034872051,12.9971652032927,6.86595915004084,6.06249578765608,11.1082141864154,12.2241172270173,11.1263136392999,10.6559916549146
"CLUG_00057T0",67.4094387752158,57.4703041659179,210.003047339789,208.108347348776,64.823598918352,79.7730987207333,198.781680969975,231.024038640933,63.3417140535021,67.4231440277615,239.73608288328,248.646191609326,68.8038016975491,89.0514949347999,115.821005454159,98.5868560141114,79.5200936961386,92.1644554734006,142.083888035227,119.305385569841,80.0670195853266,86.3598869136832,218.766746116521,219.75578602965
"CLUG_00058T0",54.3636039928667,39.9471863012595,23.2513400601782,25.56787144307,64.387170927769,69.1965755814065,16.8562333984039,20.4147279005537,57.4944893089256,63.7241534244332,33.2055475928467,41.4036478369449,86.093102887982,90.1185323707207,20.3988528050883,18.4549239861379,83.0366691137457,80.1050924982165,59.7490333827467,69.0465169752614,73.0132505966473,79.6419922290335,42.051953564098,45.3924407817486
"CLUG_00059T0",28.418200113203,21.4046213714882,47.6219166848981,46.9561426328471,33.9291392512505,33.960158260645,67.4051788099752,44.2087105375594,24.8158236944463,26.0380251949842,49.2248751008454,50.1403272865437,30.27753560632,28.4674465649778,32.4056699431457,29.6275695492269,31.8952319554085,31.9965289834158,18.8055763405374,20.0372215765273,28.4210595204327,25.9415187320998,29.6093811522278,21.017136406312
"CLUG_00060T0",35.5202394452288,31.4346014947265,9.96911546150149,12.7005155361014,45.4277471724889,50.3407019314005,6.80061301107685,14.733744935352,41.7985588147167,41.8546242420718,13.5854635606123,15.8809888770823,47.7740313681532,42.6109089482914,6.70602913406793,6.39411249455266,45.8924613646195,42.715371415381,12.2606194202953,17.7151867133042,41.4079851146371,48.3098719597187,5.11781814208602,7.60505167140579
"CLUG_00061T0",47.9706614844029,49.591475398387,10.4769941393031,16.1933498640638,42.3846727955397,43.457388534812,5.26237275215913,10.4160497782922,41.8515692139017,48.3469113613587,11.9462117817144,16.3785979789394,28.6557008501463,26.9992343691102,10.4535024765477,12.1098804892968,39.4070054486237,46.1235554662077,24.0620491307396,28.7324062033345,38.2213872640785,40.6579249218226,10.4890273725844,16.7321831477115
"CLUG_00062T0",14.3461742149507,8.68258006859904,5.73305526970482,10.4805393271483,26.1292260354534,28.5530514433449,7.51141343944024,12.062073937906,19.5740338305478,21.6579706357617,9.20863059140999,13.9475751176846,31.9908734101679,25.2426992465204,14.8200973085165,13.4414263108484,31.8245735899604,29.5361996951261,10.0061012204452,14.4064087741502,24.5992113327933,21.878941599267,7.92697231865377,6.4802846979966
"CLUG_00063T0",21.3584091031137,15.3289138836949,2.99799769372137,3.17052572702926,30.201783247949,36.0339808771636,3.10246974925645,6.94310236927227,30.3405718204221,26.2647363956732,3.94404187868418,4.86114064822559,18.7840078386374,14.8560475925252,3.82123290609485,5.69480360917643,20.7087308095796,20.4577738148273,2.61328156858877,3.46551897825334,14.6679049898039,15.7116211909309,1.62627036943096,1.77085349861876
"CLUG_00064T0",41.4952477822371,25.6491605417773,44.8276005612799,47.7240937650902,47.0749119693385,53.5651612953462,76.0241120028763,88.8391398440836,34.9391278992027,45.2192458956348,61.5743986804232,92.2020850630391,49.7760773228125,53.6317186155197,53.553703050166,52.1385505176106,53.59011153154,59.4155470875756,49.9564329208033,58.0252675364845,58.8315930203284,60.5156104844325,79.1673348069323,73.6942051072574
"CLUG_00065T0",13.6285521127619,9.64777792270272,12.9244649025049,20.4130301372269,20.4361310947215,26.9103032361759,27.5593811225789,54.8845708815197,15.5839334400004,22.7696871501551,27.2092067391074,47.6104699705633,22.8602677353535,25.0112221763995,21.5237790766582,21.2882093552276,29.8480576349241,27.1407372072114,15.7576351949564,27.3416613664268,25.8176823371709,28.1292094424937,48.8757588029217,55.3597657602768
"CLUG_00066T0",17.7481835061317,13.102522469253,3.61380177437348,2.83430801565514,24.7147116607569,21.562948258772,2.78283095664088,4.14063782665204,12.657897891315,19.3418329232642,3.60223186361885,2.9445851358172,18.2247568213624,22.2175965851619,10.6652921873448,10.4469052455969,22.6396540843878,22.512619524988,0.846091170225372,1.00744592874064,23.3568303261203,21.5126742863722,1.7606302865155,1.25809644279196
"CLUG_00067T0",20.1197824121962,15.3719788783284,4.9802111800442,4.26370845708048,48.6039796118013,47.8553932987092,3.5430954989237,6.75166202507187,26.690146693951,38.1771133563015,6.12881736258509,5.32714795747134,37.2761425133316,33.7283843995239,20.9126646380452,16.548442617272,42.9933570485101,35.1545863875933,1.03373497963908,1.43650530194556,31.5108969349009,30.7030767213066,3.18835161942223,2.7772666222625
"CLUG_00068T0",6.86258948807731,3.56013987447828,2.23292805695305,2.01633295828967,14.3999964282491,14.8214945695441,0.605604173313697,2.12060699729976,7.62631528217552,11.1816110813635,1.23533776040027,1.5171609364106,10.8178284194934,12.3510663839,5.78563281954106,9.73529453001676,14.0341234138657,13.0343632425031,0.361334755269412,0.477564595135261,8.05837066026342,9.10313346274563,1.10719270020602,0.85162965448013
