"","L1B.r1","L1B.r2","L1B_benomyl.r1","L1B_benomyl.r2","L4C.r1","L4C.r2","L4C_benomyl.r1","L4C_benomyl.r2","U10D.r1","U10D.r2","U10D_benomyl.r1","U10D_benomyl.r2","U3B.r1","U3B.r2","U3B_benomyl.r1","U3B_benomyl.r2","U3E.r1","U3E.r2","U3E_benomyl.r1","U3E_benomyl.r2","U5C.r1","U5C.r2","U5C_benomyl.r1","U5C_benomyl.r2"
"CLUG_00015T0",5.66316615405821,5.71205208954726,12.0381727729741,9.14444626111493,3.09046273355967,3.38862259655096,14.2073938123303,40.8009936581158,6.02638168566145,5.7713986183847,6.2994693964065,11.874653021777,3.51478673552089,2.363931301479,60.0680130066309,61.891532039106,2.85093961905353,2.57486387078248,6.63460549568643,8.44228880630967,1.2351499220462,2.49132018826739,22.1458174730718,26.7533366688696
"CLUG_00016T0",55.3325553901337,40.4519367333113,20.1789900930103,17.7389523879278,57.8365500040187,62.0902217798817,35.342607839164,61.219474490477,63.4780323055833,67.1600633705992,11.8874962152686,22.0818997132214,49.5141064337442,30.8562110254755,78.6475567942224,92.7643891758553,49.6118135350625,44.9917163384553,16.2009651234758,18.722116942204,32.4933162573472,33.1191012344015,33.0141569714326,36.2281092943676
"CLUG_00017T0",170.25434873243,161.672872449113,36.0071295237852,39.4724206398128,170.704455822443,222.08166264363,83.2091045639047,90.7287263643688,192.084967691764,154.170985069163,30.8030096905377,33.8108789446264,209.503099716802,167.695201334017,91.4174916599444,93.3064147519807,193.477877270607,179.065416171204,25.0422685000614,36.719916173258,216.00315953635,224.632410501398,42.3407920930664,44.256084039502
"CLUG_00018T0",2711.46108806286,1966.12212177343,286.066071739137,335.625397759657,2885.68037355681,3212.39716788712,274.294463738572,344.173562124025,2899.40202794026,2024.73386043053,369.317863475032,260.914452673943,2824.62039872471,2538.94670696749,124.512690551909,157.519472157342,2578.3069227194,2560.79703748111,268.652802045153,334.806156151341,3594.08959170283,3679.88870551238,76.5753326916502,78.3674934590735
"CLUG_00019T0",127.414779074617,160.031581204419,1946.38313843456,2097.91947614118,72.8533793025382,55.9083700766606,2735.07672176789,2381.10822525965,101.324225296258,129.585029212402,1616.40256086313,1579.26028333629,56.779273786332,82.4470537018959,1618.64957675059,1498.84670355337,92.1702829934341,111.680880017079,3311.43286056584,2818.40738996757,97.9147164485709,99.4504068839829,2209.84923193609,2090.98690188248
"CLUG_00020T0",22.6057925168025,19.8739236882669,21.1590601622487,25.0735158848175,33.3133852181671,41.1063241570044,33.0482682338751,45.7188638786013,22.0574081683136,35.5925814859285,23.895517346256,45.5986828578874,40.9733751667091,48.905748528405,34.7718849362194,41.1980231248394,55.6898913526283,60.7422151585938,31.8243085788718,36.5804812140043,45.6499240795519,49.7193839048865,36.4233943233892,41.2896114550856
"CLUG_00021T0",127.494145680231,109.10087007998,38.5121671172884,47.2451883473478,120.554154742684,129.820346708938,38.4200027143011,40.7415102201314,117.57191223198,119.093836971772,41.330991726262,41.0154829508703,98.3828179323077,111.508579373474,36.2981568165136,39.7280615586573,103.926256662362,130.220349800028,83.5269633323225,68.5791061123319,91.039205120255,108.524692255149,40.4821388757336,39.2102401952217
"CLUG_00022T0",241.66629183019,212.654498045793,142.675434383892,163.099507433446,251.843658832834,233.851808266867,292.495756433115,385.32116058436,220.786431658889,224.468566942392,123.101730829218,151.313101509385,278.277284547242,266.248744916253,756.822331080442,603.514238788728,251.273820636864,251.097230082557,95.5343949891519,94.534822818833,281.104840031319,261.430649796181,335.14522590579,351.807227457266
"CLUG_00023T0",801.094723743588,795.459362654184,1368.96100817825,1578.84218629343,542.179620622609,576.105568818533,1938.93032856695,1828.38538816449,610.636784016134,570.524431528262,1286.59562103898,1420.07641295738,924.622490565212,925.81894581171,1572.70171599665,1458.36579002823,699.84057090737,730.627274679613,1925.20396564747,1985.41766363859,891.090487149227,945.179509198116,2603.34752152192,2418.21546958488
"CLUG_00024T0",208.986366896927,157.39420948944,887.792139635071,978.824465759837,185.294034120324,177.181836880761,1762.14540096739,1653.30112193193,150.432448053626,166.702089694651,851.045815509394,988.516408549369,143.324400495808,138.636152080313,2190.75846238154,1754.17902304103,155.765579160603,184.092138221023,216.579322971745,214.616658907964,141.126137573504,151.235500765141,627.918120573577,555.613434887309
"CLUG_00025T0",29.1592512368358,25.5442969989783,30.8758517612035,31.8678307149209,35.0416959431673,43.3124990340877,52.911521492074,70.2334181756783,27.407132856254,37.7718933047379,29.3681091393296,39.494555798081,48.7636966513031,72.1686308414903,29.3437269653433,31.3458714018283,47.629742787313,54.5363176254235,48.8094570263829,52.7485693835819,53.753985919274,58.5290084678371,100.453030185495,68.9246217464638
"CLUG_00026T0",9.60173303112959,9.7448540430402,11.3123848594612,12.6794009559526,13.5521080287536,18.3459774585581,11.3303358125816,25.5256810924201,11.4402976721167,15.0625877358974,11.2825103973846,17.1336606459683,15.5304509935673,23.8825209762851,23.0685575806054,22.8514962918707,16.9685839212753,17.79636525678,15.6188067097062,14.9190078881564,20.3586581129058,21.5612039090542,30.5559203186058,23.1992535152665
"CLUG_00027T0",28.0346164068359,38.3061235082496,3.05166737540144,2.61063626127707,33.512743272956,43.8803274653117,6.42694566604383,4.65950976096079,70.057831098532,78.7044740780366,2.89244969407737,3.10892898404919,15.5728626564342,22.1386883543613,12.3452356406762,8.48037636099487,43.9673800328967,88.2037286801473,0.723089625988384,1.82295209003604,41.2238293407943,43.46386432324,1.84717483454921,3.38909861576346
"CLUG_00028T0",2.07962317521985,1.84889392334569,3.11018688408963,1.94260316804165,1.44537165022287,1.98797884884717,1.02702747604515,2.89067832318328,2.3334984687221,1.27685734841113,2.09324442268629,1.93329429567702,0.285456819096857,0.0538186174832248,7.07820878301327,7.07469932550118,0.211820282131977,0.64770342357561,0.410970715760723,0.370540862746731,0.663065053490376,0.858956080591349,1.70913657014501,2.20053572781792
"CLUG_00029T0",77.3136483620562,49.8399036231618,12.54453824507,11.9742066239588,73.9776050275707,111.297235212599,15.7290834521577,14.839430457442,104.679436679869,75.3983037176982,19.7005776714435,14.7124725376429,79.8018093345149,59.4486011133352,28.1199424287148,19.3571816026962,78.4112015537015,63.7117628653705,35.7542124031005,35.0263146526062,86.8064783221179,69.7943564053415,13.4930214455982,11.3964247756435
"CLUG_00030T0",947.293138652504,653.121910920656,567.133444112265,564.030638441647,773.994925254515,820.855378954103,839.090082251337,683.391992291139,814.376714104213,838.635884802689,836.092314880815,1107.58984575516,1915.09332547592,2473.86169615558,492.489046341201,381.840044314462,1556.96283914441,1707.04334660257,1153.87340916328,1364.15566704172,1928.7734863165,2015.00724567126,1720.12188776473,1973.82743248185
"CLUG_00031T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_00032T0",113.843288195325,122.064678708446,285.503870601372,237.534759852501,80.6552391583728,113.922574885064,118.961123629018,212.174722822203,145.984858178193,127.436332737516,156.880372261948,159.09262233055,96.9488816706548,106.61822235031,303.624340619585,574.643786572262,142.388996223913,169.464225795987,27.1344091314897,22.7638460683766,131.691033678903,190.001477302048,25.5368928429022,39.106053673678
"CLUG_00033T0",34.2290531957749,27.7397236827498,200.716205263662,171.504310297728,31.2975975811389,39.0353248569957,146.578638286463,202.621918982613,40.4475838521922,28.1538921373502,144.337070805056,153.187381155407,29.0652583695655,25.1415938385033,299.31420554255,426.423773679184,35.2784575552915,39.2918128829069,43.8050834890929,36.9881133747329,33.4914635686451,35.8537795018491,33.9704422968419,46.6989065130673
"CLUG_00034T0",510.528509763221,380.243173296806,240.805244507946,229.78796162276,315.558540103113,426.562993717166,144.0031980008,187.702232389055,402.265635582753,272.733714386504,192.529998620299,158.579203127269,179.533093067045,130.871085457339,240.798509390673,346.417046892725,247.27049570851,262.222114836209,120.565287084094,100.096543144388,374.806849995506,367.621848271319,58.9616073532085,63.030680589308
"CLUG_00035T0",59.3635376878835,51.0251134892057,5.834724621762,5.95361987753149,58.9025323807002,68.2171865208655,4.26441715324715,7.18282975596942,59.0120110237705,53.6980004345013,6.96201970896144,5.34215216532441,45.7785259836091,43.7992635334368,6.50683300197406,8.4968097648023,55.9239820816619,52.0536375120315,12.5323346747127,13.7181270307523,53.3498024045387,49.9233909734962,5.40608755584364,4.53817371536311
"CLUG_00036T0",18.8622887639144,13.5890919478211,4.15946223757415,3.51986739867164,22.74757108386,27.5303894608119,4.59445559169882,6.74192584671872,19.2161446414795,19.9844103264853,3.17174613854177,3.85526520068754,12.2200064943324,11.4957855234172,10.921553304091,12.5797929115321,16.9412342941839,17.3590283210495,2.07828942474737,2.60576503109544,16.6777720435106,15.778567063253,1.55733579808277,1.89848657891536
"CLUG_00037T0",53.355799441411,47.3549754750296,5.67536363180868,7.86510785043289,66.3896585637392,73.552258719689,7.57758677853318,8.85126536235746,67.8712748836219,66.8370084236153,10.5767221730778,7.39140612535772,53.7740087226067,47.0425654433514,4.54173940286368,9.99161514831178,63.9738292507888,50.9058445679344,8.68202524750505,8.72746230696506,51.1587541325484,53.2745583153572,3.7057502424385,4.21828064942522
"CLUG_00038T0",42.7441175379093,27.5543702377898,6.62215762127891,6.66261484035987,35.2520435513639,33.7496142680724,7.85862466758731,9.9121984597663,64.3480654155081,46.6051311706818,10.1633308517168,7.92072038557075,44.2299205801343,79.6959454247616,30.0473377224229,21.3695743494739,46.5642711762144,54.8893470385193,7.205240162106,9.43604681282912,20.5780988979905,34.7888607761736,5.38123021229715,6.46398352153273
"CLUG_00039T0",31.6706120949742,25.3077924608462,4.64720887668149,6.11773605329671,53.9937092604984,45.6022572633458,4.41414428090265,4.69122737170629,32.3741991386316,36.2244059368453,6.08272869869851,3.60605141578096,42.9322635724617,43.9391861110312,10.7881880748261,13.5250917392388,43.8158601830752,39.777823147608,3.82232128599159,3.39763573673397,36.837733799132,35.222757115404,2.3419585895198,1.04883744036889
"CLUG_00040T0",11.2420922977563,6.46343874404252,5.25133055571786,4.46192733102983,12.4828219219601,13.7593303812189,1.32122450353435,5.82120294445952,13.8537331316522,10.8753397949106,2.52472151575004,3.941902312862,14.8564302789353,15.9890931000488,11.4464407230022,12.3110967197206,15.908896703754,12.3411118553063,0.947415272666721,2.07023809775212,9.80058831491153,13.9267303369119,1.44437299671658,1.88310171971552
"CLUG_00041T0",38.3787638946119,34.9015030793609,13.5637767543541,8.33183721219221,54.5062704669174,58.0070965057046,11.1698659582494,13.8614667138436,44.8513032417073,48.533798939633,8.6758721996339,11.5029781276493,51.5764339260422,45.2022860556446,22.1495747648701,20.5828325813162,57.6646935282068,43.089943349491,5.55448082177614,8.06589711370346,52.160632154091,53.7508608129282,5.82368159345837,5.94207008415041
"CLUG_00042T0",45.7255607294209,33.8191532475924,24.0685490166418,22.1405218631721,69.4583842768169,63.1135052287806,22.4086552324163,30.0280612233852,38.5022137340458,57.9253001819542,22.8993301160878,24.7859288813386,203.663618734818,293.659164023663,68.7595662977225,54.4460056807295,116.443933565431,130.445840346497,34.9604048184091,62.1760603924125,126.21739116923,134.670413254845,43.4858549678911,50.3719149819154
"CLUG_00043T0",18.6079848363002,18.5038801458132,4.91616983194343,4.48686214870261,31.4678436221958,33.8804331724955,5.71783835429905,9.80278393436426,23.1711553891404,26.0268819417387,5.13797132111808,7.66905055831519,31.1558929863711,24.7978369002,7.2435488490928,7.18132085348878,30.3154031175329,25.1291784275615,9.76786727985975,13.8506738174708,28.5061567378802,27.3612336590579,6.03552118491923,7.47726880849221
"CLUG_00044T0",22.3028112831163,26.8251598523708,3.91461714222052,3.27759133172304,45.4285611075652,40.2393144126285,4.14333436686654,6.78695929686045,28.4491304174833,42.9495687278585,4.28627820885156,4.22043007208659,39.7148760608302,44.7353918037337,8.17290094072735,7.62920608846157,42.4440848134505,37.5019847851763,4.62073150751459,7.22555406341935,34.9549818499311,35.097537810047,2.72455082423836,2.46912315444702
"CLUG_00045T0",17.3002305186964,13.6009496551414,69.9096522756071,77.4875938804067,41.4390389090671,32.3445183438475,69.3251960000706,81.1462998419013,34.3144075243591,38.0306257819159,102.585617584195,148.807445031387,60.995785840061,87.2971545215531,82.9912945823882,58.0364228734279,59.4256437223871,76.0007690271083,81.1954923592857,111.043087619549,41.3879477324751,50.5312459509145,61.3779648696377,76.3887181046571
"CLUG_00046T0",31.636163181919,19.3644270613593,8.70724253768478,7.50616029696716,34.9826822562031,51.0480873815864,15.3906003647383,18.4510392885938,29.0824116754341,29.8521070576143,8.7502577767278,7.42792348063051,49.0800478602787,51.8341302150161,13.7475620559893,12.1662525610878,32.4868907014516,35.2071017382432,13.5531165577125,18.0852737149656,33.6935987869786,34.784307634349,8.45362774405195,9.09137850127542
"CLUG_00047T0",246.741468275817,182.65752647714,472.39486309363,512.607857881358,206.242388018954,328.119829936117,421.947465963516,510.940139737474,242.317642376038,171.081415943017,466.573069733592,508.886354405976,268.832307659715,197.676581599078,370.649980318441,359.390449216979,172.227836328937,124.407874318809,696.944292663909,790.60622817967,178.206859224729,214.592324295776,658.071957576042,522.520536523608
"CLUG_00048T0",337.455174119191,331.231714818932,274.336918402528,286.464692295688,403.228044527082,444.597257879871,180.329488991463,244.595289100155,325.357920160898,338.45474504178,319.491638228635,287.722832357223,237.404084870171,209.947113083585,135.896696172505,173.894941109731,257.970193609573,313.746407592658,293.338861768043,237.409638122941,237.523374907095,234.492832159695,131.484483874183,103.583744472697
"CLUG_00049T0",172.564907387856,156.268347071155,48.804594756441,50.2440179495889,204.13119449448,231.957159408239,56.5039805420712,73.9086504002564,212.364669731246,207.98564863924,70.634809224639,62.7522420912471,180.279371881793,156.152403668684,85.9403179858203,80.9438292269288,189.883727302405,176.01688970691,63.07874636945,60.9271514026508,160.250700736632,183.83588826081,46.4126771982428,44.259322279964
"CLUG_00050T0",47.1762368984414,50.201239667649,22.2830004115715,23.8522379238914,66.5881538433808,70.05884502332,35.1808202061572,49.4743203468371,60.1462427153769,57.1220373428105,20.5339501834825,28.6195322514107,74.5254974696336,62.9451762174242,85.3356744446518,66.7834595970397,61.211203554938,56.3773496780899,19.4678374764616,23.8314683996219,60.5259908009961,62.7377527892327,35.4065306998893,32.6704984648147
"CLUG_00051T0",75.1454004351188,77.8950790459787,2380.36261841227,2262.72308967589,72.1372796040587,78.8608663311287,2902.12549791277,2366.31442614041,76.0516211396565,80.1723151208753,2062.60053506604,2138.88788856327,80.6903600752538,100.966131041358,2453.61729702863,2314.84337191137,90.3851582959327,113.309058897295,1699.4058147928,1651.94841705619,71.9433533942061,88.871105254607,1773.24572053038,1841.07455326664
"CLUG_00052T0",35.5164091893356,33.0035159987947,16.6667568155541,16.4598590749687,59.5553816786392,54.6127520288286,23.1139345433864,33.2168118307412,36.8115879755592,48.5749804087411,20.11643964422,16.9553921286658,50.668686588697,57.9493274410124,22.0725739855462,26.447133962106,57.8164187274533,55.1857487446566,31.9571930951969,38.509936635749,56.577884048824,54.9408649180836,38.1411443596366,32.3400044960883
"CLUG_00053T0",41.9977495968488,37.4614898419932,13.655986012171,12.5225380196818,52.7553928309635,55.0568254554292,10.2525480556692,23.6597154748661,39.8646913250643,47.9764975518833,14.9890196034523,15.809014588329,51.3365097974226,53.5794777084955,16.805203093369,22.3625768213345,50.1383815056526,58.878712215964,20.5468180698557,24.0974518052977,49.7190903627523,49.6281192310322,20.9610409562263,19.7334219020126
"CLUG_00054T0",45.5061649936534,35.3083514034928,19.4211608365206,19.6363527587953,51.3439231899658,46.3778729112502,22.0885043687468,30.0643842392204,48.4305461114679,50.9425365566714,18.4154347482206,17.8315912325216,64.5755715850079,62.6602811450335,22.7914789849372,27.7731113240681,60.9834200543005,52.3254827837526,33.5134587600526,43.9467832618294,45.8294866000806,52.6887006756405,36.8234789476061,38.5934704163814
"CLUG_00055T0",354.761032499047,295.247539672148,44.8972249693852,42.2270196524014,252.829130334818,293.572675876749,53.3391256949687,50.1836119346324,368.85654397811,327.732340719101,38.9108639606189,29.817857584858,321.681343682024,294.672860377297,46.8241430673829,49.8289256243231,303.698294317407,280.516125390462,32.0219696005961,34.4585631418507,388.257808333767,447.598351425753,33.073644659102,33.4636498368214
"CLUG_00056T0",18.1801949397196,14.6713051510823,17.9265749944116,15.0948949654427,24.7237455948548,26.5508562861893,25.4926068021821,23.6973553354025,21.8299249535837,22.1655718027727,15.8942510827846,13.468795480603,16.4782983379767,13.7153713067139,44.0927762340958,33.7867628203326,22.8870588357533,19.1276293871146,10.9486290134229,10.0049114447895,17.2837459035628,18.04252578932,17.4531257421276,15.5250856857765
"CLUG_00057T0",76.7901376996883,67.6682686615934,245.490351809377,235.435982040847,77.2227805644201,92.0820495325433,231.637462505402,254.381140747979,74.104548073791,80.8579504864976,281.442103068752,291.037527460076,82.1776469206977,109.563968908575,119.900478742997,98.174163558872,93.4493522628041,110.018179000081,162.941382229938,138.471308741009,93.800115151476,103.985568363658,252.447366379857,257.245115896429
"CLUG_00058T0",85.6603419152516,65.7641976686109,72.3819968479672,72.8232166586902,104.138672005015,108.231345538084,61.4557743815307,55.5391463196424,91.8129485257926,103.314833260831,84.1502288496782,103.897248892104,144.284324037627,145.978789112318,43.0330998422109,43.8672723932177,132.459957288323,124.939357743889,98.529089236353,114.605116992136,122.667951143738,129.712784747207,84.7401604348403,80.7204798252017
"CLUG_00059T0",38.7094879707931,29.3376738378278,55.6572079563617,52.6900164085268,45.6901657652807,46.0063830354678,85.702507031447,50.5069793269449,35.0936223813096,36.4334777565787,63.2129246879205,63.3773127862464,40.8078227073676,38.1155368126653,35.5371388665505,27.0855024997173,43.8594309526318,44.4150245265152,22.7688765407219,26.7415230408563,40.8521057582913,34.6619441436913,36.1425185368734,28.8268152607468
"CLUG_00060T0",61.3780621955118,54.6855320603155,17.2259175690445,21.8285759827743,76.1732538098601,86.2075685935754,11.9619454568687,23.6871152141764,69.4335955033801,70.5403145215721,23.0216996836619,26.773376227021,84.0470133405766,73.9477201207725,11.4901332011723,10.8367176697272,80.8051011966344,74.3738771375621,20.9612685271297,29.4037307200409,75.9524020214024,85.9541894087876,9.32089073007736,11.9045578973654
"CLUG_00061T0",70.9654025046968,75.1040838514127,14.5081428375557,23.4788473842208,65.7287071081342,64.4696270670584,8.61374645679488,15.2207582897546,61.14490363976,72.4190854146398,17.6096763344585,24.8142548739378,41.8769758523215,41.3896127171227,15.0867786356704,15.4186359729194,58.0147469931039,67.1590638706677,36.3421929060573,40.9905155009159,59.4150322550787,59.4569369588811,14.2975644395941,21.8819977211025
"CLUG_00062T0",18.1044949977194,11.7359606329523,6.99850080916045,13.4139633660778,34.8276220411981,38.7923139782998,11.8253538274454,16.046135227613,27.3295383927301,30.4854159690622,11.2997630660673,17.6843012881082,42.46133152751,34.260088727383,18.1549741123821,15.3425342861052,44.6929316005317,39.7449318105684,12.2727013484016,18.6545871788284,35.614533463264,28.5916881377344,10.5934443142888,9.32695505808322
"CLUG_00063T0",31.1693210949979,23.2984839942864,4.53983406601276,4.68293835508466,46.3560670790168,54.6009164045484,4.47274318105787,9.72240320895496,46.5320888719034,40.8578228416342,5.87520577792268,7.26597263220215,29.1743933581793,23.0842167650612,6.11739261396287,7.73534484040551,31.7586088907647,30.4862974369468,3.63802947675224,5.17043285104221,23.2008588201584,23.7551081775259,2.43579838023823,2.66688495973741
"CLUG_00064T0",51.6628804671497,35.2362929171464,56.4289471120115,61.6861581890893,64.0354665209389,70.6047495241604,92.3753481731555,108.735847676454,46.2091984462227,59.2198985976533,74.5403572447238,121.436523484681,69.2873057416056,72.6799648254502,65.6050362343382,61.6468659100976,71.6991676288122,76.6188994487888,59.084058302846,66.9739437122082,82.6430484111619,81.1402429434848,98.8709496498528,83.715118320476
"CLUG_00065T0",19.6879287985429,13.1447410391404,24.7958895179196,30.1964886778303,30.7314438990263,39.6230910821286,46.3330470225703,79.6552812019245,23.2647390699192,35.3276915068218,42.1185415815936,72.5758402018868,34.6772871384572,35.8448100086265,43.7473515923731,45.9438998335152,45.2487229556833,39.486446646514,22.653955241373,41.8795858760756,40.541513260147,40.562004583581,67.3989230434518,78.5656363491428
"CLUG_00066T0",23.8640940149626,18.0553409744518,4.85373051722764,4.00870138253648,34.0828546758457,28.2820509388598,3.8143302488444,5.57082300485493,17.2575505130193,26.4926390824631,4.80483452212771,4.17406139920906,26.0135869687669,32.11838511677,12.6598408794052,12.3660275877193,31.8854426711871,31.2292833295637,1.24004932604248,1.39363263178393,33.9928437279435,29.7524283206558,2.49232090814508,1.89110125051188
"CLUG_00067T0",10.59966778937,9.43262465434884,4.70180422142081,2.81991715837468,28.9317242245314,28.9670196032995,2.34338591743167,5.17749355587159,18.3156900843393,23.0743595944472,4.57297829768615,4.10189472747655,24.7825735552792,23.4880354369525,11.1255561364296,9.16755143894745,28.5662354314589,19.7547321632604,0.593712844360555,0.535441611529052,25.2195173943826,21.3680583859027,2.17670133078694,2.59321177820691
"CLUG_00068T0",10.4540338485134,6.03811412772873,2.43174770729696,3.20911580913007,21.2198797386895,20.5080474731501,0.750574890710874,2.7285457026841,11.3286844511873,16.0862228899321,1.80555835367941,2.38710835977072,16.0923911439052,18.0556850268666,7.86209056821044,10.5796634605243,21.0502282529361,18.9221034288707,0.690460629661431,0.755201107782963,12.8480785434065,13.6993814184985,1.54084926455016,1.33089363299737
"CLUG_00069T0",44.8666975738721,47.3004895637416,16.2931441199315,19.9785361973781,82.1369945779819,79.9224917482704,18.3487736686868,27.9731197309669,51.6705519384289,68.8221019174208,30.3284904005221,29.9479739777686,95.0312897888109,90.2196799282646,11.5594932952425,14.1961330823674,93.0588044109397,82.0548913081824,44.0782327727173,51.8966267391315,92.844764171656,89.6394772236613,38.967710167644,39.4115792812971
